"2012230339-1,28/01/2012,jan,4,28/01/2012,ZA,00:00-05:59,ja,28/01/2012,3:55,28/01/2012,3:55,B70,STRAATROOF,HELLEVOETSLUIS,DISTRICT 11,4-WIJK 3 / HKS WIJK 4,6-ZUID-WEST,  4-GROOTE WEER GORS,NIEUWE ZEEDIJK,,,3221LZ,WEG,N,N,ja,openbare weg,m,35-49,geld,neen,,,ja,schoppen/slaan/duwen/trekken/vastpakken/naar grond werken/fouilleren,wegrukken/achteren benaderen,""SO in rug getrapt, getackeld, geslagen, geschopten gefouilleerd"",""""""Give me your money"""""",2,lopend,,neen,,nee,,1,2012,,,3,,,,,";;
"2012230395-1,28/01/2012,jan,4,28/01/2012,ZA,00:00-05:59,ja,28/01/2012,5:55,28/01/2012,5:55,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,3-C.S. KWARTIER,  2-2,SCHIESTRAAT,20,OMG,3013AH,WEG,N,N,ja,openbare weg,m,18-24,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken,""Ddr daagde SO uit om te vechten, trok hierbij GSM uit hand van SO"",""""""Ken je mij van Zuid, kom met je vrienden naar Beverwaard dan kunnen we het uitvechten"""""",1,lopend,,ja,,ja,Blackberry,1,2012,,,5,,,,,";;
2012230553-1,28/01/2012,jan,4,28/01/2012,ZA,00:00-05:59,ja,28/01/2012,1:18,28/01/2012,1:18,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,  3-3,MARINIERSWEG,311,,3011NM,WEG,N,N,ja,openbare weg,v,25-34,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/achteren benaderen,Bestuurder fiets trok gsm uit hand van SO tijdens passeren,,1,fiets,Donkerkleurig,neen,,nee,Iphone,1,2012,1.2751E+13,1.2751E+13,1,,,,,;;
"2012231319-1,29/01/2012,jan,4,28/01/2012,ZA,12:00-17:59,ja,28/01/2012,15:00,28/01/2012,16:00,B70,STRAATROOF,SCHIEDAM,DISTRICT 2,5-ZUID C,2-CENTRUM,  1-CENTRUM-1,PALMBOOMSTRAAT,,,3111,WEG,N,N,ja,openbare weg,m,17-Dec,tas,neen,,,neen,dreigen met geweld/schoppen/slaan/duwen/trekken/vastpakken,wegrukken/doorgang belemmeren,""Ddr maakte snijdende en stekende beweging naar SO, "",""""""Je hebt wat open staan, nu ga je stoppen je gaat nu al je spullen geven anders ga ik je vermoorden en niemand gaat je meer zien"""""",2,lopend,,neen,,onbekend,LG,1,2012,,,15,,,,,";;
2012235188-1,1/2/2012,jan,4,28/01/2012,ZA,00:00-05:59,ja,28/01/2012,3:00,28/01/2012,3:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,4-Apr,9-HET LAGE LAND,  1-1,KOPERSTRAAT,18,THV,3067GL,OPENBARE WEG,N,N,ja,openbare weg,m,18-24,GSM/ID,neen,,,ja,schoppen/slaan/duwen/trekken/vastpakken/naar grond werken/fouilleren,wegrukken/doorgang belemmeren,SO door 10 jongens geschopt/geslagen en beroofd,,>=5,auto,2 donkere stationwagons,neen,,nee,Blackberry,1,2012,,,3,,,,,;;
2012236190-1,2/2/2012,jan,4,28/01/2012,ZA,12:00-17:59,ja,28/01/2012,15:50,28/01/2012,16:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,2-HILLESLUIS,  6-6,BREEPLEIN,,,3074PA,OVERIGE,N,N,ja,in bus of bij halte,v,17-Dec,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken,SO en neefje in bus   beroofd,,>=5,lopend,,neen,,onbekend,Blackberry,1,2012,,,15,,,,,;;
"2012231101-1,29/01/2012,jan,4,29/01/2012,ZO,00:00-05:59,ja,29/01/2012,0:15,29/01/2012,0:20,B70,STRAATROOF,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,  8-8,AKKERWINDE,,,,WEG,N,N,ja,openbare weg,m,18-24,GSM/portemonnee,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,achteren benaderen/doorgang belemmeren,SO kreeg arm om zijn nek en werd tegen de muur aangedrukt,""""""Kankerfona, doekoe"""""",1,lopend,,neen,,onbekend,Samsung,1,2012,,,0,,,,,";;
2012241206-1,7/2/2012,jan,4,29/01/2012,ZO,18:00-23:59,ja,29/01/2012,19:20,29/01/2012,19:20,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,1-Jan,4-RUBROEK,  5-5,VONDELWEG,,,,WEG,N,N,ja,openbare weg,v,17-Dec,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/achteren benaderen,SO van achteren benaderd door fietser,,1,fiets,Oud uitziende fiets,neen,,onbekend,Blackberry,1,2012,3.54907E+14,3.54907E+13,19,,,,,;;
2012231970-1,30/01/2012,jan,5,30/01/2012,MA,00:00-05:59,ja,30/01/2012,2:15,30/01/2012,2:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 3,2-Feb,1-BOSPOLDER,  3-3,SCHIEDAMSEWEG,,,3025AA,OPENBARE WEG,N,N,ja,openbare weg,v,18-24,tas,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/doorgang belemmeren,Ddr sprong voor fiets SO en rukte tas van haar schouder,,1,lopend,,neen,,nee,,1,2012,,,2,,,,,;;
"2012232844-1,30/01/2012,jan,5,30/01/2012,MA,18:00-23:59,ja,30/01/2012,20:30,30/01/2012,20:45,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,  4-4,VLIETLAAN,,,,WEG,N,N,ja,openbare weg,v,18-24,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/achteren benaderen,""SO kreeg elleboogstoot, viel, gsm weggetrokken"",,1,fiets,,neen,,onbekend,Samsung,1,2012,onbekend,onbekend,20,,,,,";;
2012232934-1,31/01/2012,jan,5,30/01/2012,MA,18:00-23:59,ja,30/01/2012,23:30,30/01/2012,23:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 5,6-Jun,0-SCHIEBROEK,  7-7,MELANCHTONWEG,,,,WEG,N,J,ja,in auto,m,18-24,GSM,neen,,,ja,schoppen/slaan/duwen/trekken/vastpakken,wegrukken,Ddr zat in auto en trok GSM uit hand van SO naast auto,,1,auto,Ford,ja,,ja,Samsung,1,2012,3.5531E+14,3.5531E+13,23,,,,,;;
2012233207-1,31/01/2012,jan,5,31/01/2012,DI,06:00-11:59,ja,31/01/2012,8:00,31/01/2012,8:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,3-Mar,7-OUD CROOSWIJK,  2-2,EDOUARD JACOBSSTRAAT,,,,WEG,N,N,ja,openbare weg,v,35-49,tas,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken,SO voelde dat bij passeren tas met €2000 werd weggetrokken,,2,lopend,,neen,,onbekend,HTC,1,2012,,,8,,,,,;;
2012233979-1,31/01/2012,jan,5,31/01/2012,DI,12:00-17:59,ja,31/01/2012,16:00,31/01/2012,16:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,  4-4,OLYMPIAWEG,395,THV,3078HT,WEG,N,J,ja,openbare weg,m,17-Dec,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/smoes,Ddr sprak SO aan en griste vervolgens GSM weg,,1,lopend,,ja,,ja,Blackberry,1,2012,,,16,,,,,;;
"2012234504-1,1/2/2012,jan,5,31/01/2012,DI,18:00-23:59,ja,31/01/2012,18:30,31/01/2012,18:45,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,4-Apr,7-STRUISENBURG,  0-0,OOSTZEEDIJK,245,,3061CX,WEG,N,N,ja,openbare weg,v,18-24,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/achteren benaderen,,,1,fiets,""Klein, donker"",neen,,nee,Iphone,1,2012,1.3004E+13,1.3004E+13,18,,,,,";;
2012235192-1,1/2/2012,feb,5,1/2/2012,WO,18:00-23:59,ja,1/2/2012,18:15,1/2/2012,18:15,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,6-ZUIDPLEIN,  0-0,ZUIDPLEIN,,,,WEG,N,N,ja,openbare weg/in bus of bij halte,v,35-49,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/achteren benaderen,GSM uit hand van SO getrokken,,1,lopend,,neen,,onbekend,Iphone,1,2012,1.2161E+13,1.2161E+13,18,,,,,;;
"2012241218-1,7/2/2012,feb,5,1/2/2012,WO,18:00-23:59,ja,1/2/2012,20:00,1/2/2012,20:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,4-Apr,6-KRALINGSE VEER,  1-1,ELANDSTRAAT,,,3064AH,OPENBARE WEG,N,N,ja,openbare weg,m,18-24,GSM,ja,mes,zilverkleurig ca 8 cm,neen,dreigen met steekwapen/schoppen/slaan/duwen/trekken/vastpakken/wapen gezien,wegrukken/achteren benaderen,""SO trap in rug, klap tegen hoofd en GSM weg, ddr met mes"",""""""Wegwezen anders steek ik je"""""",2,lopend,,neen,,nee,Iphone,1,2012,,,20,,,,,";;
"2012235761-1,2/2/2012,feb,5,2/2/2012,DO,06:00-11:59,ja,2/2/2012,8:50,2/2/2012,8:50,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,6-Jun,7-OOSTERFLANK,  1-1,POOLSTERPLEIN,,,3067LW,WEG,N,J,ja,openbare weg,m,17-Dec,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken/fouilleren/overige,wegrukken/smoes/doorgang belemmeren,""SO werd achteruit tegen trappen geduwd, gefouilleerd"",""""""Waarom steel je spullen van mijn neefje"""""",1,lopend,,ja,,ja,Blackberry,1,2012,,,8,,,,,";;
"2012236214-1,2/2/2012,feb,5,2/2/2012,DO,12:00-17:59,ja,2/2/2012,12:00,2/2/2012,12:25,B70,STRAATROOF,SCHIEDAM,DISTRICT 2,6-ZUID D,1-OOST,  5-OOST-5,HORVATHWEG,1,,3112HB,STATION,N,N,ja,openbare weg/nabij pinautomaat,m,18-24,GSM/geld/pinpas/hasj+skunk,neen,,,neen,dreigen met geweld/schoppen/slaan/duwen/trekken/vastpakken/fouilleren,wegrukken/onder dwang pinnen/doorgang belemmeren,""SO beroofd , GSM teruggegooid "",""""""Je hebt schulden, je hebt iemand slecht behandeld"""""",2,lopend,,neen,,onbekend,,1,2012,,,12,,,,,";;
"2012236525-1,2/2/2012,feb,5,2/2/2012,DO,12:00-17:59,ja,2/2/2012,15:56,2/2/2012,15:56,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,  2-2,PALMENTUIN,77,79,3078KJ,WEG,N,N,ja,openbare weg,m,17-Dec,GSM,neen,,,neen,vastpakken/fouilleren,wegrukken/smoes/doorgang belemmeren,So aangesproken en beroofd door groep,""""""Kom eens terug"""""",onbekend,lopend,,neen,,onbekend,Blackberry,1,2012,onbekend,onbekend,15,,,,,";;
"2012236538-1,2/2/2012,feb,5,2/2/2012,DO,18:00-23:59,ja,2/2/2012,19:56,2/2/2012,19:56,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,1-TARWEWIJK,  5-5,MILLINXSTRAAT,34,THV,3081PN,WEG,N,J,ja,openbare weg,v,18-24,GSM/Ipod,ja,overig wapen,hakbijl ca 60/70 cm,neen,dreigen met slag- of stootwapen/fouilleren,wegrukken/achteren benaderen,""SO bedreigd met bijl, gefouilleerd"",""""""Ik ga je hakken"""""",3,lopend,,ja,,ja,Samsung,1,2012,,,19,,,,,";;
"2012242005-1,8/2/2012,feb,5,2/2/2012,DO,12:00-17:59,ja,2/2/2012,16:00,2/2/2012,16:15,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,9-GROOT IJSSELMONDE,  2-2,RUIGEWAARD,,,3078AV,WEG,J,N,ja,openbare weg,m,17-Dec,,ja,schroevendraaier,,ja,dreigen met geweld/steekwapen/schoppen/slaan/duwen/trekken/fouilleren/wapen gezien,wegrukken/doorgang belemmeren,""SO moest tas legen en gsm afgeven,"",""""""Pas maar op anders ga ik je steken"""""",4,lopend,,neen,,onbekend,,1,2012,,,16,,,,,";;
"2012237219-1,3/2/2012,feb,5,3/2/2012,VR,12:00-17:59,ja,3/2/2012,12:15,3/2/2012,13:09,B70,STRAATROOF,ROTTERDAM,DISTRICT 5,6-Jun,0-SCHIEBROEK,  7-7,MEIDOORNSINGEL,,,3052BZ,WEG,N,N,ja,openbare weg,m,17-Dec,portemonnee,ja,mes,""Uitklapbaar zilverkleurig mes, ca 10 cm"",ja,dreigen met steekwapen/schoppen/slaan/duwen/trekken/vastpakken/steken/fouilleren,wegrukken/achteren benaderen/doorgang belemmeren,""SO geslagen, geschopt en met mes bedreigd"",,2,lopend,,neen,,onbekend,,1,2012,,,12,,,,,";;
"2012237439-1,3/2/2012,feb,5,3/2/2012,VR,12:00-17:59,ja,3/2/2012,16:30,3/2/2012,16:45,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,6-Jun,3-OMMOORD,  3-3,BRIANDPLAATS,,,3068JJ,WEG,N,N,ja,openbare weg,v,50-64,sieraden/ketting,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/achteren benaderen,""2 Ddrs, voor en achter SO waarbij ketting werd weggerukt"",,2,lopend,,neen,,nee,,1,2012,,,16,,,,,";;
"2012237863-1,4/2/2012,feb,5,3/2/2012,VR,18:00-23:59,ja,3/2/2012,21:30,3/2/2012,21:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 3,2-Feb,5-MIDDELLAND,  7-7,CLAES DE VRIESELAAN,147,,3021JK,OPENBARE WEG,N,N,ja,openbare weg,v,25-34,tas,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken/naar grond werken,wegrukken/achteren benaderen,""SO kreeg trap in rug, viel voorover en hierbij tas weggetrokken"",""""""Geef je tas"""""",1,lopend,,neen,,nee,,1,2012,,,21,,,,,";;
"2012238047-1,4/2/2012,feb,5,3/2/2012,VR,18:00-23:59,ja,3/2/2012,18:25,3/2/2012,18:25,B70,STRAATROOF,ROTTERDAM,DISTRICT 6,4-Apr,1-KRALINGEN WEST,  6-6,OOSTPLEIN,,,,WEG,N,N,ja,openbare weg,v,18-24,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken,GSM  uit hand SO getrokken door passerende fietser,,1,fiets,""Damesfiets, zwart"",ja,,nee,Samsung,1,2012,onbekend,onbekend,18,,,,,";;
"2012248139-1,14/02/2012,feb,5,3/2/2012,VR,18:00-23:59,ja,3/2/2012,18:30,3/2/2012,18:35,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,  3-3,KEERWEER,,,3012KB,OPENBARE WEG,N,N,ja,openbare weg,v,18-24,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken/fouilleren/overige,wegrukken/achteren benaderen/doorgang belemmeren,""SO beroofd door 5 man, 1 pakte gsm en ander door zocht tas"",,>=5,lopend,,neen,,onbekend,Blackberry,1,2012,3.54262E+14,3.54262E+13,18,,,,,";;
"2012237549-1,3/2/2012,mrt,9,3/3/2012,ZA,18:00-23:59,nee,3/2/2012,20:02,1/4/2012,20:02,B70,STRAATROOF,VLAARDINGEN,DISTRICT 1,2-WIJK 2,2-ZUIDWIJK,  0-ZUIDWIJK,PROFESSOR TELDERSSTRAAT,237,THV,3132AX,WEG,J,N,ja,openbare weg,m,35-49,,ja,mes,Langwerpig voorwerp in donkere hoes,ja,dreigen met steekwapen/schoppen/slaan/duwen/trekken/vastpakken/naar grond werken/steken/wurgen,wegrukken/achteren benaderen,""SO ernstig gewond geraakt, werd in hals gestoken. "",Werd om geld en waardevolle goederen geroepen,2,lopend,,ja,,onbekend,,1,2012,,,20,,,,,";;
"2012237750-1,4/2/2012,feb,5,4/2/2012,ZA,00:00-05:59,ja,4/2/2012,2:20,4/2/2012,2:35,B70,STRAATROOF,SPIJKENISSE,DISTRICT 11,1-SCHIEKAMP/HOOGWERF,3-HOOGWERF-ZUID,  2-PC 2,WILLEMSHOEVELAAN,,,,WEG,N,N,ja,openbare weg,m,50-64,GSM/sleutels,neen,,,ja,schoppen/slaan/duwen/trekken/vastpakken/fouilleren,wegrukken,""SO van zijn fiets getrapt, gefouilleerd en beroofd"",,2,lopend,,neen,,nee,Samsung,1,2012,3.59223E+14,3.59223E+13,2,,,,,";;
"2012237771-1,4/2/2012,feb,5,4/2/2012,ZA,00:00-05:59,ja,4/2/2012,4:00,4/2/2012,4:15,B70,STRAATROOF,ROTTERDAM,DISTRICT 3,2-Feb,4-NIEUWE WESTEN,  7-7,NIEUWE BINNENWEG,417,THV,3023EM,WEG,N,J,ja,openbare weg,v,35-49,tas,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/achteren benaderen,""SO kreeg duw, viel, tas weggetrokken"",""""""Hallo meisje, heb je teveel gedronken, we kunnen toch plezier maken?"""""",1,lopend,,ja,,nee,Nokia,1,2012,,,4,,,,,";;
"2012237830-1,4/2/2012,feb,5,4/2/2012,ZA,06:00-11:59,ja,4/2/2012,6:30,4/2/2012,7:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,  4-4,EENDRACHTSWEG,27,,3012LB,WEG,N,N,ja,openbare weg,m,35-49,ID ,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken/fouilleren,wegrukken/doorgang belemmeren,""SO door groep benaderd, waarbij dd1 zie van de politie te zijn"",,1,lopend,,neen,,onbekend,,1,2012,,,6,,,,,";;
"2012238147-1,4/2/2012,feb,5,4/2/2012,ZA,12:00-17:59,ja,4/2/2012,16:30,4/2/2012,16:45,B70,STRAATROOF,SPIJKENISSE,DISTRICT 11,5-WATERLAND,6-MIDDENGEBIED,  5-PC 5,WEZELVEEN,201,,3205ES,OPENBARE WEG,N,J,ja,openbare weg,m,18-24,GSM,ja,stroomstootwapen,Taser,neen,dreigen met geweld/schoppen/slaan/duwen/trekken/vastpakken/overige/wapen gezien,wegrukken/smoes,""SO gestompt,  getaserd en gefouilleerd"",""""""He mattie, wat heb je bij je, ik heb je maatje Rodger ook al geript, nu pak ik jou, als je ons achterna komt maken we je dood"""""",3,lopend,,ja,2012238157-1,ja,Blackberry,1,2012,,,16,,,,,";;
"2012238157-1,4/2/2012,feb,5,4/2/2012,ZA,12:00-17:59,ja,4/2/2012,16:30,4/2/2012,16:40,B70,STRAATROOF,SPIJKENISSE,DISTRICT 11,5-WATERLAND,6-MIDDENGEBIED,  5-PC 5,WEZELVEEN,,,3205ET,OPENBARE WEG,N,J,ja,in auto,m,18-24,geld/kleding/autosleutel,ja,stroomstootwapen,Taser,neen,schoppen/slaan/duwen/trekken/vastpakken/overige/wapen gezien,wegrukken/smoes/doorgang belemmeren,""SO bedreigd met taser, jas uit auto weggenomen"",""""""Geef me al je spullen, je kent me niet, weet je wel wie ik ben, heb je nog wat waardevols in je zakken?"""""",3,lopend,,ja,2012238147-1,ja,,1,2012,,,16,,,,,";;
"2012238298-1,4/2/2012,feb,5,4/2/2012,ZA,18:00-23:59,ja,4/2/2012,20:25,4/2/2012,20:25,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,8-ZUIDERPARK,  3-3,ZUIDERPARK (PARK),,,,,N,J,ja,openbare weg,m,17-Dec,crossmotor,ja,vuistvuurwapen/mes,""zw pistool met zilverkl slede";" klapmes, zw handvat"",neen,dreigen met vuurwapen/steekwapen/vastpakken/wapen tegen hoofd/doorladen vuurwapen/wapen gezien,wegrukken/doorgang belemmeren,SO en vriend bedreigd met vuurwapen en mes ,""""""Stap af of ik ga schieten, stap af of ik ga steken, staan blijven"""""",2,scooter/bromfiets,Crossmotor van SO,ja,,onbekend,,1,2012,,,20,,,,,";
"2012238402-1,4/2/2012,feb,5,4/2/2012,ZA,18:00-23:59,ja,4/2/2012,21:04,4/2/2012,21:04,B70,STRAATROOF,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,  0-0,KARPERSTRAAT,,,3192ES,WEG,N,J,ja,openbare weg,m,17-Dec,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken/naar grond werken,wegrukken/doorgang belemmeren,""SO beetgepakt, geslagen, viel, gsm weggetrokken"",""""""Geef je telefoon"""""",4,lopend,,ja,,ja,Blackberry,1,2012,,,21,,,,,";;
"2012238847-1,5/2/2012,feb,5,4/2/2012,ZA,12:00-17:59,ja,4/2/2012,13:30,4/2/2012,13:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,0-VREEWIJK,  5-5,JAN LIGTHARTSTRAAT,,,3083AM,OPENBARE WEG,N,N,ja,openbare weg,v,35-49,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/smoes,""SO aangesproken, waarbij GSM werd weggetrokken"",""""""Kunnen we ook een shaggie draaien?"""""",2,lopend,,neen,,onbekend,Blackberry,1,2012,,,13,,,,,";;
"2012242986-1,9/2/2012,feb,5,4/2/2012,ZA,12:00-17:59,ja,4/2/2012,17:05,4/2/2012,17:15,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,8-Aug,4-LOMBARDIJEN,  1-1,SPINOZAWEG,500,,3076ET,STATION,N,N,ja,in trein of station,m,25-34,GSM,neen,,,neen,schoppen/slaan/duwen/trekken,wegrukken,""GSM uit handen getrokken in de trein, ddr rende trein uit"",,2,lopend,,neen,,onbekend,Samsung,1,2012,,,17,,,,,";;
"2012245120-1,11/2/2012,feb,5,4/2/2012,ZA,00:00-05:59,ja,4/2/2012,0:30,4/2/2012,0:30,B70,STRAATROOF,ROTTERDAM,DISTRICT 10,7-Jul,7-PENDRECHT,  3-3,WEMELDINGESTRAAT,48,ROO,3086JV,OPENBARE WEG,N,N,ja,openbare weg,v,25-34,tas,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/achteren benaderen,""SO stapte uit auto, tas van schouder getrokken door 2 ddrs. "",,2,lopend,,neen,,onbekend,,1,2012,,,0,,,,,";;
"2012251093-1,17/02/2012,feb,5,4/2/2012,ZA,12:00-17:59,ja,4/2/2012,14:00,4/2/2012,14:00,B70,STRAATROOF,HELLEVOETSLUIS,DISTRICT 11,5-WIJK 6 / HKS WIJK 5,9-KOOISTEE,  2-HOUT HOEFFE,NOORDHOREN,29,THV,3225BJ,OPENBARE WEG,N,J,ja,openbare weg,v,18-24,GSM/geld,neen,,,neen,dreigen met geweld/schoppen/slaan/duwen/trekken/vastpakken,wegrukken/doorgang belemmeren/volgen,""SO zou geld schuldig zijn,  geld uit portemonnee weg"",""""""Ik krijg van jou nog €500""""";" anders ddr SO of haar moeder wel weten te vinden."",1,lopend,,ja,,ja,,1,2012,,,14,,,,,";
"2012238664-1,5/2/2012,feb,5,5/2/2012,ZO,00:00-05:59,ja,5/2/2012,4:18,5/2/2012,4:18,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,0-STADSDRIEHOEK,  5-5,SCHIEDAMSEDIJK,,,,WEG,N,J,ja,openbare weg,m,18-24,GSM,neen,,,neen,overige,wegrukken/doorgang belemmeren,SO werd gesommeerd zakken leeg te maken en fiets af te geven,""""""Ga van je fiets en maak je zakken leeg"""""",1,lopend,,neen,,onbekend,Samsung,1,2012,,,4,,,,,";;
"2012238819-1,5/2/2012,feb,5,5/2/2012,ZO,00:00-05:59,ja,5/2/2012,4:00,5/2/2012,5:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,  3-3,COOLSINGEL,125,,3012AG,WEG,N,N,ja,openbare weg,v,18-24,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/naar grond werken,wegrukken/achteren benaderen,""SO duw in de rug, viel en raakte buiten bwustzijn"",,1,,,neen,,nee,Blackberry,1,2012,,,4,,,,,";;
"2012239026-1,5/2/2012,feb,5,5/2/2012,ZO,18:00-23:59,ja,5/2/2012,18:15,5/2/2012,18:15,B70,STRAATROOF,ROTTERDAM,DISTRICT 9,7-Jul,9-ZONDER NAAM,  2-2,VUURPLAAT,64,,3071AR,WEG,N,N,ja,openbare weg,m,17-Dec,Hoofdtelefoon ,neen,,,neen,schoppen/slaan/duwen/trekken/overige,wegrukken/smoes/achteren benaderen,SO voelde zich bedreigd was pas al eerder beroofd,""""""Ken jij Kailesh? Doe die koptelefoon af en geef het aan """""",2,lopend,,neen,,ja,,1,2012,,,18,,,,,";;
"2012240870-1,7/2/2012,feb,5,5/2/2012,ZO,00:00-05:59,ja,5/2/2012,2:30,5/2/2012,2:45,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,  2-2,NIEUWE BINNENWEG,19,THV,3014GB,WEG,N,N,ja,openbare weg,m,25-34,GSM/portemonnee,ja,mes,""Krom, puntig lemmet ca 7 cm, handvat zwart, "",neen,dreigen met steekwapen/vastpakken/steken/fouilleren/wapen gezien,wegrukken/achteren benaderen,SO kreeg mes tegen zijn buik,,2,lopend,,neen,2012251027-1,onbekend,Nokia,1,2012,,,2,,,,,";;
"2012251027-1,17/02/2012,feb,5,5/2/2012,ZO,00:00-05:59,ja,5/2/2012,2:30,5/2/2012,3:00,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,1-OUDE WESTEN,  7-7,NIEUWE BINNENWEG,20,,3015BA,WEG,N,N,ja,openbare weg,m,25-34,GSM/portemonnee,ja,mes,,neen,dreigen met steekwapen/vastpakken/fouilleren/wapen gezien,wegrukken/smoes/doorgang belemmeren,""Vriend SO bedreigd met mes, SO vastgepakt en gefouilleerd"",,>=5,lopend,,neen,2012240870-1,onbekend,onbekend,1,2012,,,2,,,,,";;
"2012239202-1,6/2/2012,feb,6,6/2/2012,MA,00:00-05:59,ja,6/2/2012,0:25,6/2/2012,0:25,B70,STRAATROOF,HOOGVLIET ROTTERDAM,DISTRICT 10,9-Sep,9-HOOGVLIET ZUID,  6-6,DORPSSTRAAT,,,3191VG,WEG,N,N,ja,openbare weg,m,18-24,GSM,ja,vuistvuurwapen,grijs/zwart pistool,neen,dreigen met vuurwapen/vastpakken/doorladen vuurwapen/fouilleren/wapen gezien,wegrukken/smoes/doorgang belemmeren,SO bedreigd met vuurwapen gaf GSM af,""""""Geef me al je spullen, heb je nog geld bij je? Loop weg, rechtdoor en kijk niet achterom,"""""",2,lopend,,neen,,onbekend,Iphone,1,2012,1.2647E+13,1.2647E+13,0,,,,,";;
2012239889-1,6/2/2012,feb,6,6/2/2012,MA,12:00-17:59,ja,6/2/2012,14:35,6/2/2012,14:35,B70,STRAATROOF,ROTTERDAM,DISTRICT 4,1-Jan,2-COOL,  2-2,WESTBLAAK,65,THV,3012KE,VOETPAD,N,J,ja,openbare weg,v,25-34,GSM,neen,,,neen,schoppen/slaan/duwen/trekken/vastpakken,wegrukken/smoes,GSM uit hand getrokken van SO,,1,lopend,,ja,,ja,Iphone,1,2012,,,14,,,,,;;
